city,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 JEDDAH,north,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 JEDDAH,east,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 JEDDAH,east,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 JEDDAH,east,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 JEDDAH,north,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 JEDDAH,north,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 JEDDAH,east,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 JEDDAH,south,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 JEDDAH,south,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 JEDDAH,south,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 JEDDAH,west,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 JEDDAH,north,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 JEDDAH,east,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 JEDDAH,west,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 JEDDAH,east,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 JEDDAH,south west,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 JEDDAH,north east,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 JEDDAH,north,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 JEDDAH,east,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 JEDDAH,east,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 JEDDAH,east,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 JEDDAH,north,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 JEDDAH,north,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 JEDDAH,east,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 JEDDAH,south,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 JEDDAH,south,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 JEDDAH,south,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 JEDDAH,west,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 JEDDAH,north,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 JEDDAH,east,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 JEDDAH,west,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 JEDDAH,east,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 JEDDAH,south west,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 JEDDAH,north east,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 JEDDAH,north,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 JEDDAH,east,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 JEDDAH,east,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 JEDDAH,east,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 JEDDAH,north,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 JEDDAH,north,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 JEDDAH,east,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 JEDDAH,south,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 JEDDAH,south,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 JEDDAH,south,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 JEDDAH,west,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 JEDDAH,north,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 JEDDAH,east,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 JEDDAH,west,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 JEDDAH,east,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 JEDDAH,south west,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 JEDDAH,north east,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 JEDDAH,north,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 JEDDAH,east,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 JEDDAH,east,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 JEDDAH,east,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 JEDDAH,north,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 JEDDAH,north,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 JEDDAH,east,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 JEDDAH,south,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 JEDDAH,south,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 JEDDAH,south,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 JEDDAH,west,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 JEDDAH,north,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 JEDDAH,east,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 JEDDAH,west,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 JEDDAH,east,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 JEDDAH,south west,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 JEDDAH,north east,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,south,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,west,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,east,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 DAMMAM,west,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,south,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 DAMMAM,east,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 DAMMAM,north,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 DAMMAM,north,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 DAMMAM,north,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 DAMMAM,north,300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,north,400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000
 DAMMAM,north,180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000
 DAMMAM,east,1000,9,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,165000
 DAMMAM,south,300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000
 DAMMAM,west,280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000
 DAMMAM,north,256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,north west,300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000
 DAMMAM,east,375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 DAMMAM,south,375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000
 DAMMAM,north,375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000
 DAMMAM,east,250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,north,500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
 DAMMAM,east,400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000
 DAMMAM,north east,1200,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,150000
 DAMMAM,west,500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000
 DAMMAM,north,250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,north,300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,east,283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000
 DAMMAM,west,187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,east,280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,north,300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 DAMMAM,north,370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,east,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,north east,400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000
 DAMMAM,east,450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
 DAMMAM,south,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000
 DAMMAM,north east,600,26,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,85000
 DAMMAM,east,200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000
 DAMMAM,north,455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,north,300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000
 DAMMAM,north west,300,0,5,5,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,60000
 DAMMAM,east,300,0,7,5,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
 DAMMAM,west,312,0,1,5,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,80000
 DAMMAM,west,250,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,33000
 DAMMAM,north,250,0,5,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 DAMMAM,east,250,6,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,north,355,3,2,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
 DAMMAM,south,320,0,5,4,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,70000
 DAMMAM,north,250,0,6,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
 DAMMAM,east,325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000
 DAMMAM,north,300,3,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000
 DAMMAM,north east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,780000
 DAMMAM,east,350,7,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,75000
 DAMMAM,north,355,5,7,5,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,70000
 DAMMAM,west,270,9,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,33000
 DAMMAM,west,300,0,6,4,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,60000
 DAMMAM,south,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
 DAMMAM,south,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
 DAMMAM,east,250,0,5,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 DAMMAM,west,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,west,345,4,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,60000
 DAMMAM,north west,250,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
 DAMMAM,east,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35000
 DAMMAM,south,300,5,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,60000
 DAMMAM,south,400,14,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,70000
 DAMMAM,south,375,4,4,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,90000
 DAMMAM,east,1000,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,165000
 DAMMAM,east,200,0,5,5,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,43000
 DAMMAM,south,800,0,3,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,150000
 DAMMAM,north,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,75000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
 DAMMAM,east,250,0,7,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
 DAMMAM,west,500,0,4,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,115000
 DAMMAM,north east,435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000
 DAMMAM,east,300,16,3,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,60000
 DAMMAM,east,560,11,7,5,2,1,1,0,1,1,1,1,0,1,1,0,1,0,1,105000
 DAMMAM,north,455,5,7,5,3,1,1,0,1,0,0,1,0,0,0,1,1,0,1,80000
 DAMMAM,west,340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,west,340,0,5,5,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,55000
 DAMMAM,south,250,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
 DAMMAM,west,250,5,5,4,2,1,1,0,1,0,0,1,0,1,0,1,1,1,0,32000
 DAMMAM,south east,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
 DAMMAM,east,250,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
 DAMMAM,north,500,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
 DAMMAM,north,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,south,375,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
 DAMMAM,south,375,2,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,east,300,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,40000
 DAMMAM,north east,360,3,6,5,4,1,1,0,1,0,1,1,0,1,0,1,1,0,0,67000
 DAMMAM,north,400,0,7,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
 DAMMAM,north,250,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
 DAMMAM,north,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7500
 DAMMAM,north,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
 DAMMAM,north,300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000
 DAMMAM,south,250,0,4,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,34000
 DAMMAM,east,250,5,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,55000
 DAMMAM,north,375,6,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,1,60000
 DAMMAM,north,370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
 DAMMAM,north,300,6,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
 DAMMAM,north east,190,0,3,4,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,65000
 DAMMAM,north,320,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,60000
 DAMMAM,south,300,4,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115000
 DAMMAM,west,125,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,35000
 DAMMAM,north,330,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0,85000
 DAMMAM,west,250,2,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
 DAMMAM,north,350,0,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,90000
 DAMMAM,north,500,0,7,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46000
 DAMMAM,south,400,20,7,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55000
 DAMMAM,east,250,0,7,5,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,36000
 DAMMAM,west,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1000
 DAMMAM,west,304,0,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
 DAMMAM,east,250,3,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,35000
 DAMMAM,north,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,800000
 DAMMAM,south,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
 DAMMAM,north,420,5,5,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,south,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,west,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,east,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 DAMMAM,west,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,south,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 DAMMAM,east,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 DAMMAM,north,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 DAMMAM,north,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 DAMMAM,north,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,south,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,west,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,east,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 DAMMAM,west,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,south,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 DAMMAM,east,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 DAMMAM,north,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 DAMMAM,north,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 DAMMAM,north,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,south,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,west,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,east,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 DAMMAM,west,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,south,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 DAMMAM,east,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 DAMMAM,north,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 DAMMAM,north,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 DAMMAM,north,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
 DAMMAM,south,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
 DAMMAM,west,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
 DAMMAM,east,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
 DAMMAM,west,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
 DAMMAM,east,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
 DAMMAM,south,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
 DAMMAM,east,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
 DAMMAM,north,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
 DAMMAM,north,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
 DAMMAM,north,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
 DAMMAM,north,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
 DAMMAM,north,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
 DAMMAM,west,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 DAMMAM,south,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
 DAMMAM,north west,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
 DAMMAM,east,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
 DAMMAM,west,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
